NAME	Ex1	Ex2	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic
CNIH3	1	62.2380097891687	47.6545725570442	76.043583437619	41.4425914272952	34.6319253360978	1	52.8158604332422	1	24.14370260244	1	30.9452002498956	1	1	63.7194422337052	1	1	1
CNKSR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	137.784706314241	80.3482286505518	1
CNN3	1	1	1	1	1	1	42.6970678857624	1	1	33.5850164981523	1	1	1	67.0765235645879	84.8310910790923	1	71.2867382224562	1
CNNM1	41.2565877978222	72.4465683219751	87.9536644471983	49.8497845032039	41.9316865287298	98.1082798702317	55.3534447061615	55.9391538535756	43.727779037061	57.5496418990485	59.2961120241389	56.3651723665343	1	1	1	1	1	1
CNOT1	27.8924155416011	1	54.201385352575	34.5201930662023	26.7641880035765	1	1	52.6466308569575	1	32.9362373461464	1	1	1	1	1	1	1	1
CNOT10	1	40.0865153825208	23.9817217936944	32.7324681604229	28.5957257643925	1	1	1	1	1	1	1	1	1	1	1	1	1
CNOT6	1	1	24.9854335301844	1	1	1	1	1	1	23.9039839006098	1	1	1	1	1	1	1	1
CNOT6L	1	1	18.2895155459428	40.5991433486246	22.7563191795507	36.7554399378228	1	29.6842116891995	1	39.0435749052345	1	1	1	1	1	1	1	1
CNOT7	1	1	48.7719226277103	16.9106912425112	16.9203064136908	1	1	1	1	1	1	1	1	1	1	1	1	1
CNP	1	1	21.2294402707761	1	1	1	1	68.2920841608868	1	1	42.7819394823759	1	115.867987039187	1	1	1183.49053360588	238.57831660997	90.4697614611345
CNR1	51.7746268461859	42.9189647074784	50.9026895705023	47.0504781360467	40.1511908704511	36.5322373406023	1	3752.78749564863	136.524363044998	88.3206046434395	1	57.665777129325	1	1	1	1	1	1
CNTFR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.9113026697061	1	1	1
CNTLN	1	1	1	1	1	1	1	107.016823683061	1	1	1	1	1	82.5540805074619	1	1	106.719955807551	83.3022476378635
CNTN2	31.1240714384499	1	49.9095439026728	37.7679295133438	23.6501168030668	33.5290078452054	1	33.3422528839365	48.4599139643672	1	47.7101201220525	38.232888253378	1	41.8128460809905	1	1014.13529938331	1	187.175144496436
CNTN6	34.3921376258437	48.7421829508782	26.7410703956298	28.7859307740027	41.2001476753763	1	31.3365965803199	98.5852480301403	184.003015644003	1	50.2016944749241	1	1	1	1	1	108.374615634409	1
CNTNAP3	1	1	1	1	23.0074480038541	51.1752060205259	1	1	1	1	108.281318202973	1	1	1	1	1	1	1
COBLL1	1	48.525820081134	1	105.301719088004	1	1	1	1	1	1	39.7507698291252	1	222.452416641805	1317.13018586815	1	1	1	1
COG1	44.4551654998098	33.6694315202334	46.8874642088443	28.7568237053348	41.8336037815983	49.1492236502874	27.8295715428155	41.1731596421415	1	1	1	1	1	1	1	1	1	1
COG3	1	1	13.4320368481556	17.6472825526614	1	1	33.7472384220619	38.5824770902488	1	1	46.5900156197159	1	1	1	1	1	1	1
COG4	1	1	1	1	1	1	1	1	1	34.8484811398592	1	1	1	1	1	1	1	1
COG7	27.2502937402656	35.3715697421128	1	31.0642999620447	26.4844303175759	1	18.4694790110951	1	1	38.6660169475376	33.1882451488693	1	1	1	1	1	1	1
COL11A1	29.0030912626978	72.4059120368774	77.7878785125749	70.826464682357	49.7958530969127	118.15839498103	1	76.3763601116701	131.619655924687	1	1	1	78.4365813981104	1	62.8745556887674	1	621.350712663407	1
COL12A1	1	1	1	28.4918221712645	27.4051234563705	1	1	51.2370537406904	35.2066381549873	1	44.2987389358244	1	1	129.389834957778	1	1	1	1
COL16A1	34.0262348196436	1	57.6749481221162	50.2634535946825	32.1208062624921	33.5818373624674	35.4136103545063	201.593188997906	1	49.4843272813723	1	1	1	1	211.788244206183	213.396204899036	222.45654889379	140.77623376437
COL18A1	1	1	1	1	1	1	1	1	1	53.68088223568	1	1	1	1	1	99.0863380994707	1	1
COL19A1	30.2168006892572	51.9075345087608	26.4125906752957	40.4139446701624	39.1653294385403	46.2118214851573	95.2393923903177	1	60.0819063684865	1	30.4398637940382	153.855037210039	1	1	1	1	1	1
COL1A2	1	1	1	1	1	1	1	1	1	1	1	1	1	149.9605565242	1	1	1	1
COL20A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	464.785871599593	1
COL21A1	1	1	1	1	1	1	1	125.21247002851	161.368558771653	81.6209005699438	1	77.2264345489649	1	1	1	1	1	1
COL22A1	1	1	1	23.0967778236365	1	1	1	1	1	1	1	1	1	1	1	1	1	1
COL23A1	31.8953962203326	1	21.6944206741786	27.4173077786892	21.6819155092039	1	1	1	1	1	1	1	1	1	1	1	1	1
COL24A1	126.853455929526	64.5035774987047	51.3192418518132	1	150.685409204265	161.654522409667	42.079536015076	1	1	1	1	1	1	583.202171886934	1	1	1	1
COL25A1	1	1	1	1	1	1	1	1	1	105.767900367382	1	250.865320214844	1	1	1	1	1	1
COL4A1	1	1	1	1	1	1	1	1	1	28.7745394169613	1	1	1	154.388317447701	1	1	1	1
COL4A2	1	1	1	1	1	1	1	1	1	79.4386595134189	49.6583784053726	1	1	57.3915695443501	1	1	1	1
COL4A3	1	1	1	1	1	1	1	1	1	1	1	1	1	147.530214140394	1	1	1	1
COL4A5	1	1	1	1	1	1	1	1	1	1	1	1	1	58.7479038487291	76.8608623564323	698.727386507089	1	1
COL5A2	63.5962220949407	271.261352755856	118.240053259913	47.3941330726331	1	90.4936150982698	1	1	1	256.231389991605	1	1	617.818208890207	124.156503571429	1	1	1	1
COL5A3	1	1	24.6517100536501	1	26.7743114562742	1	21.6021526385772	1	1	1	1	1	1	241.915936561753	2143.20336088009	1	212.742036074888	1
COL6A1	1	35.0132249188304	55.5684353107183	75.8171462370766	1	1	1	1	1	1	1	1	1	480.157098727827	1	1	1	1
COL6A2	1	1	1	1	1	1	1	1	1	1	1	1	1	203.470662347032	1	1	1	1
COL7A1	1	1	1	1	1	1	1	44.989194583124	65.7248958731727	29.3205678797035	1	42.1329119205386	1	1	1	1	1	1
COL9A1	1	1	1	1	1	1	1	1	39.866805105385	1	1	1	1	1	1	1	498.630442354513	1
COL9A2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	129.498359352966	146.8534364067	1
COL9A3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	135.026133053024	1
COLEC12	1	1	1	1	1	1	1	1	1	1	1	1	83.3932389723083	5368.30760056074	1	1	1	1
COMMD6	1	1	27.1088085786631	25.699355791815	1	1	1	49.322083715118	1	27.5893742871647	1	1	1	1	1	1	1	1
COMMD7	1	1	19.211023824695	1	1	1	1	1	1	1	1	1	1	400.376310534256	1	1	1	1
COPB2	1	1	32.6234378027389	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
COPG	1	1	48.1371020596893	28.0014084921922	1	1	1	1	1	1	1	1	1	1	1	1	1	1
COPS2	1	1	62.0192832052432	31.9618194015965	1	1	1	1	1	1	50.6993758195387	1	1	1	1	1	1	1
COPS3	1	1	1	1	1	1	1	1	1	23.2468162189323	1	1	1	1	1	1	1	1
COPS4	1	1	22.0728592605193	35.3378250770901	1	1	1	1	1	45.2411653385186	1	1	1	1	1	1	1	1
COPS7A	1	1	50.5237631489576	21.1683023022312	1	1	1	44.8363398016695	1	29.6799773000166	27.6021062255068	34.8850818639438	1	1	1	1	1	1
COPS8	1	1	34.5342790468734	33.8192228214956	1	1	1	1	1	33.8004495559955	1	1	1	1	1	1	1	1
CORO1C	1	1	19.8368827165753	1	1	1	1	34.171990521839	45.7267330316835	48.6602944529272	22.0421579486592	1	103.080650931144	67.0765235645879	1	1	1	1
COTL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	174.151629618956
COX15	1	1	1	1	1	1	1	1	1	43.7190693563219	1	1	1	142.970062611716	1	1	1	1
COX17	1	1	1	24.6667974823358	1	1	1	1	1	1	1	1	1	148.524484173765	1	1	1	1
COX19	1	1	1	1	1	1	1	1	1	1	1	1	1	507.428158124438	1	1	1	1
COX5A	1	1	62.3722351003894	38.9845385341458	35.4307463312311	1	1	61.6718391428127	1	23.2600248455778	57.2968196314066	1	1	1	1	1	1	1
COX7A1	1	1	33.1996450139203	47.1121552535756	28.9419518392632	1	31.8351183889592	34.9902250940962	1	1	1	1	1	107.032410146378	1	1	1	1
COX7B	1	1	79.5783732219022	32.1439661432854	1	1	1	1	1	55.6519047949638	49.986214949992	1	386.497000551289	120.457529939313	1	1	1	1
CPD	28.3030689235506	25.4987695109203	53.8933115031429	28.3134093021054	52.2679318665353	1	25.9216706758627	29.7858369287021	31.0083223436764	57.4977357824283	1	1	484.848744292062	1	1	98.2449492354632	1	1
CPEB1	1	1	16.9346476807674	1	1	1	1	1	1	1	1	1	1	1	1	93.7905377599544	1	1
CPEB2	28.4346260346383	36.8949686512128	58.5912368400782	20.5799634715484	28.7783516481895	1	1	34.477059110156	1	44.1974530019955	1	1	1	86.1448391631388	88.8553946525831	160.381090102921	1	1
CPLX1	24.9182664469753	1	75.7268134385977	56.2484466239459	29.1944653325896	30.5473742815921	1	37.6740795023049	1	1	304.194660471491	89.1410030449984	1	1	1	1	1	1
CPM	1	1	1	1	1	1	1	1	1	1	1	1	1	128.420925378936	1	226.10716552934	1	1
CPNE2	1	1	1	1	1	1	1	41.1761626083728	38.2311280553882	1	1	1	1	1	1	98.7449426055922	1	1
CPNE4	117.858404866306	341.394782205945	399.914994474466	758.624798942354	404.283517750928	134.735965325741	641.671401721687	1	38.4442095626115	74.1487952819313	75.2812965689345	54.0303836712006	128.99775543327	1	1	1	1	192.815292340002
CPNE5	50.059499246977	55.6344178665456	113.156771614352	85.9521033628404	53.0138848368263	44.0449339738736	116.362400171791	1	1	1	1	49.2672744835211	1	1	1	1	1	61.5246122847267
CPNE6	38.3407702857161	1	49.9512312458823	1	1	1	1	79.0309282761657	36.27847656119	108.425249947219	40.5079942647529	1	1	1	1	1	1	1
CPNE7	1	1	1	1	1	1	1	59.1229834514553	1	32.1892224678916	1	1	1	1	1	1	1	1
CPNE8	92.4481917965415	26.6699145942757	34.5948077050738	68.1364245911607	34.1896008739419	84.0473556399686	1	1	1	39.8495754312718	1	43.9067691829772	1	1	89.6265831120052	1	1	1
CPNE9	1	24.0606115557811	28.720821880833	72.8109034683123	58.8680743389283	1	16.6434252849568	1	1	1	1	1	1	1	1	1	1	1
CPOX	34.807198464706	37.1058306661137	93.4519130821354	26.3115799911545	35.5506905509543	1	61.2212545416111	1	1	39.4566492948911	1	1	25.4701354737391	15.5601384072469	1	147.919986509853	1	1
CPPED1	1	1	1	1	1	1	1	1	1	1	1	1	100.46705219389	1	1	1	1	1
CPSF1	1	1	35.9615564977656	22.4504973363513	1	1	26.2025307521751	1	1	1	1	1	115.627177466326	78.5633893406468	1	1	1	1
CPSF4	1	1	19.2899141984549	27.9167366996311	1	1	1	59.7697285087417	1	1	1	1	1	1	1	1	1	1
CPSF7	1	1	29.3971687725357	37.8596765580189	1	1	1	72.5353807984941	1	1	1	1	1	1	1	1	1	1
CRB1	1	1	1	1	52.9563184184915	1	46.5706434883798	41.959216819818	42.0472885312435	46.5077361516643	29.4379016205603	154.710692177205	1	1	421.151018113518	1	325.058554469577	1
CREB5	1	100.825174875721	29.4324030428612	62.4199853201551	44.7636160058023	1	35.1797202608509	1	1	1	1	1	1	33.0386296925153	1	641.018457442408	202.409314470206	100.0170695478
CREG1	1	1	30.3038803586017	40.8468107949774	1	1	1	1	1	35.2067587856224	1	1	1	1	1	1	1	67.9273620177634
CREM	31.4021948324305	1	26.5314728323868	30.634692310197	24.3917460573719	1	1	52.8245917880391	1	37.8537805622785	1	1	1	1	1	1	101.924744031323	1
CRH	1	1	1	49.5206315478456	1	1	1	778.315416601161	433.227367673371	223.004304299827	154.042106300308	1	1	1	1	1	1	1
CRHBP	1	1	1	1	1	1	1	1	1	1	39.9524055236638	41.4573527852135	1	1	1	1	1	1
CRIP2	34.5309204894742	25.2993256958928	74.1799419508116	29.335035303809	23.5460692357749	27.3756838073449	19.2600201568948	1	1	1	1	1	54.9101441268315	467.033774664842	1	1	1	1
CRK	1	34.7933482110379	34.0466752147083	28.3462125138826	31.0027558928081	1	1	42.4312321114416	29.4536758702983	1	1	1	1	46.9550257792399	1	1	1	111.674274283904
CRKL	1	1	23.4866592818894	1	1	1	1	30.3937561951348	1	1	1	1	1	1	1	1	1	1
CRLF1	28.2821476484352	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CROCC	30.3065943225752	14.2099888291191	22.7313326832144	51.4733481666066	33.5704172613678	1	1	1	1	1	39.1171160906964	44.4927748946618	1	1	1	1	1	1
CROCCP2	1	42.0840191187786	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CRTAC1	1	1	31.7641923515091	1	1	32.8589385089823	34.8734202028485	1	1	37.0891090315216	61.83617837494	42.1374620848558	11.3574160161498	1	1	1	113.539642711103	1
CRTAP	1	1	26.4902109495333	1	1	1	1	1	1	42.5532652166543	1	1	1	1	1	1	1	1
CRY1	1	1	1	40.1676185061358	1	1	1	1	45.9352557786445	23.4170257333425	1	1	1	1	1	1	1	1
CRYAB	1	1	1	1	1	1	1	1	1	34.8295032661188	1	1	1	75.1036344323723	1	684.445642082155	1	1
CRYBG3	1	1	1	1	1	32.7580107084346	1	1	1	1	1	1	172.880995731249	1	1	107.366736695537	1	1
CRYL1	33.3213049487673	68.0288594397793	26.1573326350337	44.0935691980669	40.8464870969332	49.3556133112861	28.6588363034266	1	1	1	1	1	157.580257387684	1	50.7773301526535	1	1	124.892826478144
CRYM	80.7212772381924	52.7897200733027	180.127690955725	30.9587961960168	64.4744992163438	107.495769383446	1	1	1	1	1	1	50.5471118829396	1	1	1	1	1
CS	1	1	36.9062487719053	29.6554924182963	1	1	1	1	1	19.6887352525166	31.3943024784578	1	1	1	1	1	1	1
CSF1R	1	1	1	1	1	1	1	1	1	1	1	1	1	200.33433258749	1	1	1	1032.36759671802
CSF3R	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.5184054579264
CSGALNACT2	1	42.4336805345505	55.81919637799	1	32.7886554217339	40.9691349174918	1	1	1	41.3766705184301	1	1	92.7757027018242	1	1	1	1	1
CSK	1	1	1	1	1	1	1	1	1	31.7190040709169	1	1	1	1	1	1	1	1
CSNK1D	31.4727084996281	1	60.0716581911042	31.317325454365	28.2626120005679	1	45.5046357338565	1	1	1	1	1	1	1	1	1	1	1
CSNK1G1	1	1	1	1	1	1	1	1	1	1	1	1	1	157.518485088575	1	1	1	1
CSNK1G2	1	1	25.1804170116578	30.2845495104047	1	1	1	1	1	1	1	1	1	192.017668372906	1	1	1	1
CSNK2A2	1	1	36.2247396006886	1	1	1	1	1	1	1	1	1	1	100.642104093869	1	1	1	1
CSPG4	1	1	1	1	1	1	1	1	1	1	1	1	1	154.57153546095	1	1	295.058367640202	1
CSPG5	1	1	36.8734730362048	33.7151492743607	1	1	1	1	80.3734397349427	1	29.9483904707654	44.1893245932155	1	1	98.0224813601051	1	396.416088418164	1
CSRNP2	25.0281151559962	1	35.2645575353082	29.0860230706906	70.6079060834704	1	1	1	1	1	1	1	1	1	1	1	1	1
CSRP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	173.770913942571	265.900643460048	1	1
CST3	1	1	84.4730176684077	1	1	1	1	37.939992063206	38.3514683373071	81.9169251042388	1	1	291.463573259817	388.123058835368	2551.09062446837	1	543.594834779424	172.903522820434
CSTB	1	1	60.3169971878865	19.5032109411526	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CSTF3	44.9849553325586	37.020483456128	60.905279633165	33.446297971796	38.2135994390055	45.5664631889688	1	39.0199248612345	1	46.4345832339699	1	32.2888606268321	1	1	1	1	1	1
CTBP2	1	1	1	1	1	1	19.1944373523441	1	1	1	1	1	1	71.6412496739827	60.1708717338561	1	1	253.245053262412
CTCF	29.1664908338842	26.1472088933675	46.5646089610192	30.3630686792654	1	1	47.1880101095667	1	1	56.4113098206416	1	1	1	1	1	1	1	1
CTDSP2	1	1	1	1	1	1	29.8860492598793	1	1	1	1	1	1	185.515604445855	1	1	1	1
CTGF	1	1	1	1	1	41.9994388319985	1	1	1	1	1	1	1	78.4462502047764	1	1	1	1
CTNNA1	1	23.3844359306719	29.6426911607634	38.1815907803388	1	1	1	33.2349877782186	1	26.8063473781421	1	1	213.967648183521	109.145546743304	98.3315760438132	127.420911835595	110.638026893382	96.4449068671609
CTNNA3	180.654225592496	149.342715157307	106.248425702344	209.872756030477	206.251807317935	201.524069501478	521.063608670225	228.65598097615	301.154115064671	288.9832140977	169.797680912955	296.055350273889	593.29596434257	474.442843185103	815.525934016885	14562.0901892078	810.368343572451	2057.18215146966
CTNNAL1	88.8531200164129	73.9203676758955	53.2547407282985	25.4171883512961	60.6142603338484	80.9118812245975	39.3800170053248	1	1	27.5714440548649	49.0185000004141	26.7105666552414	90.4401640863193	1	1	1	1	1
CTNNBL1	1	1	1	41.0838371187092	1	1	41.4512859489411	1	1	1	1	1	1	1	1	1	1	1
CTNND1	1	35.4369658155089	39.8416636595163	42.2087751269669	20.2667138363137	1	1	1	1	1	1	1	98.0192084943077	1	1	1	1	1
CTR9	1	1	267.246310527543	25.9152956078697	38.3378320067034	1	1	96.527170997867	29.3197544942244	46.7618336677219	1	1	100.036768505584	74.7663546952505	1	1	1	1
CTSH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	138.880583133193	1	1	1
CTSL1	1	1	39.2824286338947	1	1	1	1	1	21.2086831677306	42.5228495120659	43.7632009734903	41.9368391918225	1	1	1	1	1	1
CTSS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	86.8318404810509
CTTNBP2NL	1	1	19.3223445508958	21.8031730392853	41.263661069296	1	1	1	1	50.2051753789558	1	35.8819781696584	1	1	1	1	1	380.897788775552
CTXN1	1	1	54.1713278506519	30.679684312881	16.3990936556224	1	1	1	1	1	1	1	1	1	1	1	1	1
CUEDC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	191.558530791365	83.2356312577247	1
CUEDC2	1	1	31.1620092197294	25.7456954062115	1	1	1	1	1	1	41.8024566231926	1	1	1	1	1	1	1
CUL2	1	1	31.825885264927	1	1	1	1	1	61.151258379982	1	1	1	113.364774323601	1	1	1	1	1
CUL4B	1	1	16.2732978543398	29.5480093752478	1	1	1	28.1174340291891	1	1	1	1	1	1	1	1	1	1
CUL9	24.6494048460892	1	42.4157153192429	37.9692378289782	23.426895883446	1	1	1	1	1	1	1	1	1	1	1	1	1
CUX2	245.561552770166	183.296922574801	143.975195598924	58.7980399416739	90.1590295115195	1	1	1	1	71.7379833761458	105.778739512769	134.336969849408	115.733394014566	1	1	1	1	1
CWC15	1	1	29.7496705091579	29.6490562301083	1	1	1	35.3022121919195	1	48.4176050361361	1	56.8722141756643	1	226.588857667184	1	1	1	1
CWC22	37.1005932393307	1	15.4133410760556	25.5944406969861	18.2641370942913	1	95.9199151560785	31.3387422791641	1	39.7690413535656	39.3735166091639	35.749705372079	57.2016732502185	1	1	1	1	152.310509919842
CWF19L1	1	1	16.0908753035384	24.6906864511824	27.1390795512657	1	1	1	1	1	1	1	1	1	1	1	1	1
CX3CR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	357.623504480555
CXCL12	1	1	1	1	1	1	1	1	1	1	1	1	1	121.383353610267	1	1	1	1
CXCL14	1	1	51.9400263695325	1	1	1	1	12130.9353369019	951.183027669873	11991.6469841823	1	1	344.170869613725	102.045906200689	198.438005879513	1	1	1
CXXC1	1	1	22.6552358533574	30.357984535481	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CXXC4	1	1	38.4360934849156	52.9775661683278	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CXXC5	40.7912866879929	42.6826136194851	123.266291839151	97.7605170594763	28.4638658985717	1	27.142623637799	50.5517430370289	141.470349831374	1	1	1	101.77083153938	115.85805725511	1	1	1	1
CXorf15	35.4341056946842	62.4612856902776	37.2054198629528	30.306528472114	28.721761569024	38.9644065276805	1	52.1978115183628	1	45.4993493436675	43.0796354950585	60.750247615756	1	1	1	1	1	1
CXorf39	1	1	57.5225000101077	32.3130857750458	1	1	1	1	1	29.0895148289325	30.3040563544609	1	92.9718320119073	1	1	1	1	1
CYB561	1	1	25.9106529601486	24.6595844207583	1	1	17.7606979991635	1	1	1	1	1	1	1	1	1	1	1
CYB5B	35.5705710136499	1	30.9579070561975	37.6456374054037	46.0643167060916	1	13.1312834495479	49.2738604947122	1	1	1	1	1	1	1	1	1	1
CYB5D2	1	1	24.5888256472515	1	1	1	1	1	1	1	29.6705811389884	1	120.182246761269	1	1	1	1	1
CYB5R3	1	1	33.8780777659542	1	1	1	1	1	32.8855483231335	19.7468871780474	1	1	115.733394014566	60.201522533647	1	1	1	1
CYC1	1	1	38.3463139143378	21.6813180041289	1	1	1	35.7107045857239	1	27.4095076396306	35.857027657477	1	1	1	1	1	1	1
CYFIP1	43.7153366615076	46.5250816037065	20.6423760560361	21.7820530653207	1	1	61.355564867518	49.684400146525	32.3736306718261	1	35.5825985823674	67.6294977156735	107.122531324212	1	1	1	1	685.632725201062
CYGB	1	1	1	1	1	1	1	1	1	1	1	42.9964631102191	1	1	1	1	1	1
CYP1B1.AS1	66.6209609056258	46.1474160322609	60.9867912895377	1	1	1	1	1	1	1	1	1	122.558646288428	1	1	1	1	1
CYP26B1	1	1	1	30.7678159217296	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CYP27A1	1	1	1	1	1	1	1	1	1	1	1	1	1	74.7663546952505	1	105.397567747647	1	1
CYP2E1	1	1	55.4993460944858	1	1	1	23.2604509555856	1	1	1	1	1	1	1	1	1	1	1
CYP2J2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	98.1957753955035	118.919655366674	1	1
CYP2U1	1	29.5163055574878	19.2399555487614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CYP4X1	1	1	28.1157571676605	25.9252044833058	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CYP7B1	1	1	1	1	1	1	1	1	1	1	1	1	1	818.434545674224	1	1	65.9738230077054	1
CYTH3	66.4067023900979	56.4245289101351	59.0170271120516	49.1850335561022	49.3110252232184	78.4696274674488	32.8178193672452	44.7934813026629	1	58.1632389183862	95.1716741404388	165.511921310244	222.115322205641	3716.11734293862	1	1	1	78.3470450543131
CYTH4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	218.711250766417
DAAM2	1	1	1	1	1	1	1	1	1	1	1	1	1	211.855620916008	204.063421218424	458.584725582044	1	1
DAB2IP	1	1	15.5408598350567	20.6030421995207	1	1	1	1	1	1	1	33.1620473470574	58.8490200592322	1	1	1	1	1
DACH1	1	1	43.6444288665227	36.3180140076434	65.403105915766	88.6161884861346	89.3386585033578	1	1	1	1	1	150.265537256155	154.47012725886	1	1	1	1
DACH2	1	1	1	1	1	1	1	54.3899974747082	1	1	1	1	1	1	1	1	82.1475140253892	1
DACT3	1	1	1	25.0090122628149	1	1	1	27.3105010883758	1	1	46.2616051996836	1	1	1	1	1	1	1
DAG1	1	1	26.3405662619864	1	1	1	1	40.9168278583136	1	36.8018706099901	1	1	1	1	1	1	1	1
DAPK2	1	1	17.9474142003109	41.9458187487123	1	1	1	1	1	1	1	1	1	41.8128460809905	1	163.247110506991	1	1
DAPK3	1	1	33.1460568724542	19.5853957493386	1	1	1	1	1	23.2379269785868	30.1175000966041	1	1	1	1	1	1	1
DARS	1	26.3032074459205	45.9535462753027	26.3989123221994	1	1	1	1	1	32.5702476769959	35.5240125173647	1	1	1	57.1149059630515	1	1	1
DAZAP1	1	1	30.5429074601783	26.6725112072885	1	55.0980395219342	1	1	1	1	1	1	1	68.6570499971917	1	1	1	1
DAZAP2	1	1	36.2524177183883	27.2571347810323	1	1	1	42.5541243480448	1	1	31.0428031776338	42.349850302177	144.316969340628	1	1	1	1	1
DBN1	1	1	21.3963160271338	1	1	1	1	1	1	31.309683355761	1	1	1	1	1	1	1	1
DBT	1	1	20.4333214889506	27.414010399047	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DCAKD	1	1	18.1917018079247	1	1	1	1	1	1	30.9365617298047	1	1	1	1	1	1	1	1
DCBLD2	50.0960802935762	63.5252900014037	59.4327914815302	53.3442446889624	37.924224883497	1	1	50.6420698987904	35.4530191136235	57.902982434288	30.9969484587783	51.7853393885989	1	1	1	1	132.104638650433	1
DCHS2	1	1	17.587081820376	1	44.4931172266209	80.1185320089222	23.846834331775	1	1	38.8662539642884	1	1	1	1	171.247863181178	1	1	1
DCN	1	1	1	1	1	1	1	1	1	1	1	1	195.011984355743	1329.2272477855	1	1	1	1
DCP2	1	1	22.6337602320387	1	1	1	1	1	1	1	46.5988581162223	1	1	1	1	1	1	1
DCTN4	1	38.662831613704	75.6407136080999	58.3331014649774	41.7988706746175	1	1	43.5775268965902	1	50.5068045791294	43.920236509448	46.3825019477391	1	1	1	1	1	259.063870300273
DCUN1D1	1	24.156576309386	48.6053684544321	28.2645412755802	1	1	30.6956193725987	46.6344653116846	1	1	1	1	1	1	57.5072712730996	1	1	1
DCUN1D2	25.1979313757202	1	32.6008622094673	17.967300501035	1	1	1	1	1	29.978540810492	49.6236375360112	1	1	1	1	1	1	1
DCX	1	1	24.7711967423719	1	32.2636400036634	1	30.5739620837916	60.9984812562545	32.0594293993679	55.878211144322	44.1073421213451	68.6011703224584	1	1	1	1	1	1
DCXR	1	1	11.1084704451976	1	1	1	1	1	36.2486200794712	1	1	1	1	1	79.4043047087944	1	1	1
DDA1	1	1	54.4669494476825	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DDI2	1	1	25.8250048472708	28.3344200664762	35.1466543224156	1	1	1	1	42.6463316773152	1	37.2322753336469	1	262.208258923829	1	1	1	1
DDN	19.6388605147217	1	43.3175628714113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DDR1	1	1	1	1	1	1	1	1	1	29.1130870322182	1	1	1	1	80.4442130656656	71.5307606503976	165.1755085055	1
DDR2	1	1	1	1	1	1	1	1	1	32.8023665344958	1	1	1	1	1	1	1	1
DDT	1	1	38.3758619123861	1	1	1	1	1	1	41.8847804483256	1	1	1	1	1	1	1	1
DDX18	1	1	22.0891685042395	30.4169676109994	1	1	1	30.8126789789227	1	1	1	1	127.52427626239	1	1	1	1	81.2550750146725
DDX21	27.6245497311143	1	25.9949790453822	86.6372356522792	16.0103777418478	1	39.8887860079624	59.3688791803667	1	1	1	35.0479063950713	1	1	1	1	1	1
DDX25	1	1	23.3202641172047	17.8142031074141	1	1	1	1	1	1	28.4879290465069	1	1	1	1	1	1	1
DDX26B	1	1	41.8412850269026	1	1	1	40.626566499258	1	1	1	1	1	1	1	1	1	1	1
DDX3Y	1	1	31.6873544401319	1	1	1	1	1	1	53.742238582903	1	1	1	1	1	1	1	1
DDX42	27.1385347037642	1	59.4776888689318	44.8205173267995	23.2562849515081	1	1	33.9983944292696	1	51.2725883054318	1	46.0641714288878	1	2.78654931472515	1	1	1	1
DDX51	1	1	45.0335842693352	33.0860897908214	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DDX52	1	32.3865231037665	37.1771055108071	1	42.5755365933322	1	1	1	1	1	1	1	1	78.6677438728636	1	1	1	1
DDX54	1	1	34.1769806313316	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DDX55	27.1753230437216	1	32.0995303492065	1	1	1	25.9889317564567	34.7304508469226	1	49.5805431846602	1	1	1	1	1	1	1	1
DDX58	1	1	1	1	1	1	1	1	1	1	1	1	106.012830466958	1	1	1	1	1
