NAME	Ex1	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In2	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic
OLIG2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	157.962999628048	1
OLR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	127.035590068258
OMG	18.9782123822755	23.5650768313363	29.4019651465884	25.9489413925901	1	1	1	1	1	1	1	1	1	1	1	108.598520241103	1	1
OPA3	1	1	1	1	1	1	1	1	1	18.605982360563	1	1	1	1	1	1	1	1
OPALIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	387.804626446055	1	1
OPCML	1423.31256167698	979.735288960913	714.390791435309	600.862127104004	763.287284170478	1488.35387661955	826.242485338868	570.703242486603	1117.02325533295	1928.39896866104	1462.19792823906	2537.40371282731	906.156514120053	1848.1804290485	18380.8070319531	3133.64553236111	8742.02183528289	1706.57103568088
OPHN1	60.815384988372	51.1941172109657	64.3130728348757	54.6427461042455	84.3020255389037	32.3926163048505	61.2041889426881	58.5421083925319	59.7197616044097	76.969384695924	39.7296081697101	47.7700619660316	128.561885191432	1	592.666357814909	1	1142.69601711985	155.813111663791
OPN3	31.2387195012322	43.1669006280559	39.7076787271187	73.8091021832825	1	30.0669323337242	1	1	1	1	1	1	1	1	1	1	1	1
OPRD1	21.6961496521555	31.2940979164955	26.5343810021991	1	1	1	1	1	1	1	51.5889418841265	29.9313412261802	1	1	1	1	1	1
OPRM1	1	1	14.6371836669983	19.7893969429868	1	1	1	15.284982582635	1	1	1	1	1	1	1	1	1	1
ORC5L	25.3698471084391	24.5601358007439	24.0869908695122	24.4009553284708	33.848476651386	1	1	16.6395326761062	17.5355774632102	26.5425304481323	25.0616693958642	26.7172692323587	1	1	1	1	1	1
ORMDL1	23.3048103515453	32.8035501927519	24.5740542214024	31.4482632194468	1	42.3682145180121	30.6296711007887	10.1653595704505	1	27.840314286999	37.1740851047524	34.1274001288976	1	1	1	1	1	1
ORMDL3	1	1	1	1	1	1	1	15.4047502520431	1	1	1	1	1	1	1	1	1	1
OSBPL2	1	25.3186987758963	22.8433500325807	23.6067771047263	1	1	37.940174451776	1	39.3934622676127	17.6936217250172	29.6279943199235	1	1	1	1	1	1	1
OSBPL5	19.2249185437749	18.7442316839695	16.5030776558474	1	1	1	22.2266316311993	1	1	1	1	1	1	1	1	1	1	1
OSGIN2	1	1	1	1	1	1	1	1	1	19.4620821705023	1	1	1	1	1	1	1	1
OSTF1	1	23.0594603320079	18.2630409058129	1	1	1	1	1	1	1	1	1	1	199.063308781872	1	1	1	1
OSTM1	20.8553761748563	23.1041836799933	28.0398014543102	22.4711185178084	1	1	73.6573458826122	42.2733613627259	52.7945411532094	41.1335495772099	18.3534004663281	1	1	1	1	1	1	1
OTUD3	17.4683717631223	22.75805757578	22.8343640561174	22.521156957116	1	36.8810014617025	24.3251265579853	12.2216375941626	1	1	1	1	68.074776822078	1	1	1	1	1
OTUD4	25.0209657670686	20.0231025511308	29.9879535215058	18.2144106511821	1	1	1	1	1	19.4293214769956	1	1	1	1	1	1	1	1
OTUD5	26.1969895913234	34.7321497162181	27.7957590497051	30.7831883186183	1	1	1	14.9682840676176	1	20.3127556868354	30.1622210172479	1	1	1	1	1	1	1
OTUD6B	1	1	1	1	1	1	1	43.5280632542621	1	1	1	1	1	1	1	1	1	1
OTUD7B	20.1203178883828	17.053254789574	23.1884528406589	1	1	108.477886303658	1	25.7963044283523	29.8307838795927	33.5070855508674	18.0684290089962	1	111.825909867807	95.5127913276045	114.984315134831	231.683566034153	1	1
OXA1L	1	1	16.1400292743494	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
P2RX4	1	1	1	1	1	1	1	1	1	1	1	1	61.9748268655665	1	1	1	1	153.32033972467
P2RX6	1	19.9996980172317	21.7213605835593	1	1	1	38.5370924969036	1	42.9533832153836	1	1	1	1	1	1	1	1	1
P2RX7	80.4997675447389	29.205351382827	36.2813949453016	32.0037777599549	24.5768070501178	86.9870559815314	1	17.9822792640888	1	31.1886448864218	1	1	1	1	1	221.437849118811	167.413919231713	152.122147108482
P2RY12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1009.76166048588
P2RY14	1	1	1	1	1	1	1	1	1	1	1	1	1	656.607724165239	1	1	1	1
P4HA1	20.6508341655169	19.0785737418348	27.6469752806653	15.1466723214938	1	20.9503665930103	1	9.84575161349794	1	24.2959273961683	1	1	47.641875172749	109.327581043283	64.5027955038768	1	1	1
PA2G4	1	21.8257866220029	19.5260443817944	19.6667155686209	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PAAF1	1	1	20.2947010123714	1	1	1	1	16.1557889693928	1	50.4362130809184	22.7951490540607	1	1	1	1	114.809707550255	1	1
PABPC4	17.9617657862933	17.5279063249427	27.081449295562	1	1	27.3612450495899	23.9074168674532	1	1	17.0380598910431	1	1	48.1080313277731	1	1	1	1	154.496293192838
PACSIN2	22.3349243260773	27.6130433576184	29.1340403357574	20.8022326347756	1	1	33.4799400822774	30.4867549600816	1	64.8594845835627	27.875194278717	36.2511764030505	124.959365784428	91.9559170061806	1	1	62.7491757696536	230.019869065421
PADI2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.6850302113961	143.154853817015	1	115.910490842349
PAG1	1	36.3026463659352	46.1897189221397	15.6772072428658	1	1	1	43.0201766455691	1	58.7784708163317	31.8504779923262	1	89.8657410998053	1075.63988261126	1	1	79.2654150395965	168.631445921987
PAIP1	1	16.6165879659594	20.7348635504025	1	1	1	1	1	1	16.9323119980715	1	1	1	1	1	1	1	1
PAK1IP1	1	1	22.1466107030146	1	1	1	1	29.5134489148164	1	1	1	1	1	1	1	1	1	1
PALLD	23.7075887885332	33.3479226086841	30.3558252294808	24.7674964634142	1	29.59442987141	65.344875439662	63.0335872080582	35.1261087906855	45.7382659958283	44.3312776867655	50.0716965432432	1	37.0318356021565	185.369398672084	1	173.960414018482	1
PALM	28.2993136695478	28.9165213162668	29.3672920652162	32.2770121776139	19.9892273865891	30.8753743675572	23.0177822559804	33.6713032828878	1	15.8076518242564	1	1	86.0249823284125	1	67.0616016269481	1	1	1
PALM2	1	1	34.5238179234822	1	1	1	28.6498218255578	47.0703256089218	41.9389941540126	21.1582435597997	1	33.0926263538523	94.8658655113561	1	1	749.287966137797	1	153.414045216903
PALM2.AKAP2	28.4930011705387	26.4059708615903	27.8948953621596	23.1760603962907	1	19.2383643669519	32.277122454545	28.2192919257379	1	24.8547620589226	1	28.2472407186151	1	1	1	105.245280977537	1	1
PALMD	24.6405598821516	1	1	1	1	1	1	1	1	1	1	1	212.973776290359	1	1	1	1	1
PAMR1	1	1	1	1	1	1	1	1	1	1	31.5759706406389	1	1	1	762.915681815367	1	1	1
PAN2	1	1	20.4125321810118	1	1	1	1	19.581182056949	1	25.2494982227589	1	1	1	1	1	1	1	1
PANK1	1	1	22.1640185888785	1	1	1	1	19.2351408448903	1	1	18.0336826930196	1	1	1	1	1	1	1
PANK2	24.1724799439271	25.1790025336614	22.8818305499874	33.3111180148412	18.4785251906558	1	1	18.8643990500741	18.0140983592134	18.2291112759584	23.1027300771059	27.5545201581198	1	91.1742145248753	1	1	1	116.743251801269
PAPD5	27.4442082835399	23.101082165287	20.7142705084483	23.145607305505	20.4854018200731	30.227809831558	34.4924124773259	1	1	30.5213930301934	32.3090223446975	1	1	1	1	1	1	1
PAPLN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99.0108832462547	1	1	1
PAPOLG	21.2933685612572	22.1340998880556	18.2332790453463	18.3852682945716	1	1	1	20.0955967512902	1	1	1	1	1	1	1	1	1	1
PAPSS2	1	39.2465445390637	77.8902981394534	1	1	1	1	1	1	102.237512401949	1	1	81.4984746595486	64.4362401238842	1	1	1	1
PAQR3	31.0595866890655	25.500958246851	29.6591835551295	23.8387001999011	51.5558867007399	1	25.6064630495745	17.4933427546995	1	29.7389870522278	1	1	1	1	1	1	1	1
PAQR4	1	1	22.3574460763235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PAQR8	1	20.5940176521063	24.397524551667	1	1	1	1	32.7609726335491	1	1	20.7795360489681	1	157.695626269436	1	228.638804457477	191.518438169839	1	79.1858617723641
PARD3	23.4288196401944	1	1	1	1	1	91.5390018620362	91.6000509011404	162.796856188128	72.995134594338	69.1371921432126	71.995007585906	403.563922765851	2226.26151614031	552.430249334765	1	251.799267947642	84.770013882564
PARD3B	1	1	1	1	1	1	34.950010503337	14.6933388474417	25.9900842468342	47.9456342121555	1	1	153.932229696308	256.226543367792	623.697602141906	119.215179372611	65.1609806465769	76.0886034434303
PARG	27.3041666064254	27.5835042333523	33.4029382234001	25.218510385268	28.4565931214202	28.2299763853623	1	1	1	36.2223428560063	18.9541342219525	26.7675757496922	1	1	1	1	1	1
PARK7	20.4831534307667	46.3096866847645	48.1332953115315	27.3355848438365	1	1	1	1	1	24.0245570208456	16.0348662198757	1	1	155.091737806144	1	1	1	1
PARL	20.2585806072989	1	22.0812007111098	17.9704195914863	1	1	1	30.7374264328279	1	23.047035442748	1	1	1	1	1	1	1	1
PARP11	21.6840273922285	21.6410228428589	27.6016653987375	25.6932724248311	34.4775223020907	64.922828090124	23.2540093249326	12.355258201163	1	25.4922820855539	24.6734227183969	1	1	62.576649507758	1	1	1	1
PARP14	1	1	1	1	1	1	1	1	1	1	1	1	118.571943779499	84.8876475931196	1	1	1	259.573255250575
PARP16	1	1	1	1	1	1	1	1	1	18.0115115729154	1	1	1	1	1	1	1	1
PARP2	22.1469707924172	19.8940974102464	39.1662208730648	31.0883750490373	1	1	1	11.2855814526626	1	32.2116441810469	1	28.0579945017609	1	1	1	1	1	1
PARP4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	115.507183788942
PARP9	1	1	1	1	1	1	1	1	1	1	1	1	445.514917277531	1	1	1	1	1
PARVA	1	1	21.4479937741411	19.1154842370173	30.7452878067951	1	1	1	1	29.6215016906851	28.3982005214227	1	1	185.012512480132	1	1	1	1
PARVB	1	1	1	1	1	1	1	1	1	1	1	1	58.6155845188004	1	1	1	1	1
PASK	1	1	15.1396223751018	1	1	18.9517604534104	1	1	1	1	1	1	1	1	1	1	1	1
PAWR	1	1	1	1	1	1	1	1	1	1	1	75.2844338734666	1	172.1191329589	1	1	1	1
PAX6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.9311104114578	1	1	1
PAXIP1	1	1	1	1	1	1	1	1	1	22.3939551461454	1	1	1	1	1	1	1	1
PBEF1	1	1	1	1	1	1	1	21.8082672936649	1	1	1	1	126.273665910561	51.6314397240425	1	1	1	1
PBX3	25.3735698789833	1	1	1	1	64.4830053860995	1	1	1	1	1	1	29.5285743202107	207.221452459317	1	99.7028086055644	69.206851916236	120.589330515753
PBXIP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	109.843103908325	1	1	1
PC	1	1	17.7367401673284	1	1	1	1	1	1	1	33.292821236253	1	1	1	1	1	1	1
PCBP1	18.7993982254	45.040354636263	50.2586687754795	39.9418811074187	1	1	1	20.3562664982762	1	37.0641724979048	23.1459291472644	26.5771723638244	1	1	1	1	1	1
PCBP3	1	21.306138022956	1	21.8905305902538	1	1	34.4666240053286	18.7147325466274	1	67.8594199474444	1	1	249.79197574189	493.851540435689	1	1	1	1
PCBP4	1	1	17.5458790798931	1	1	1	23.3540644642063	60.8025438051614	35.4172237643395	1	18.98792508145	1	1	1	1	1	1	1
PCCB	21.6156895813943	1	24.1306234628021	24.8804086477673	1	1	45.4823208182963	1	30.1375052830698	28.4192347068935	29.7002380826878	27.4911337569009	1	1	1	81.8731067905944	1	1
PCDH10	48.4959925698726	53.039434975545	70.482193173926	89.9618178202202	87.7476961571793	79.7965122227489	187.031861247563	479.59276127591	25.1073850654137	69.7420174315931	55.1345650103527	80.7762787953309	1	1	119.127097167955	113.861424284525	79.9435402882008	1
PCDH11X	148.332154188303	163.153521302005	228.912020898868	175.243220256118	263.566292699661	78.6576617506494	221.976038903773	224.642561066906	258.172830228258	49.2744914604383	145.609594977454	611.738600010777	119.330573890566	105.812398986579	1	1	181.303432170028	1
PCDH11Y	100.742728322065	98.0850948235879	112.166045117714	131.666412920606	228.003146080546	1	80.852958434481	17.0757315143441	29.375455360171	112.573034786142	67.0410824188309	366.491795692151	197.516234762168	48.9359367458161	1	1	117.973952864045	1
PCDH15	29.8383630612911	40.7789663993213	38.243500553887	52.9398632241222	111.596618857076	1	82.3742039254187	287.613096740646	85.6940646978414	211.797774910806	247.874404863058	1292.81489035586	43.1808576070819	1	1	1	8270.28020375009	287.599346074244
PCDH17	26.8974379460106	1	22.0797456501444	53.7763635933678	116.692572071812	41.9976500783313	53.3808190368484	1	32.8101549887929	70.1945980286171	29.6191616300994	34.3933453851742	66.4800792518587	1	1	83.8883720708947	78.6310917258945	1
PCDH18	1	1	1	1	1	1	1	1	1	1	1	1	1	66.4954010229786	1	1	1	1
PCDH19	28.0173602296593	33.3951619476391	21.9350412914831	21.0212477854993	1	1	42.9135478993575	1	36.0275251898976	27.0692336763936	37.432448146463	40.3588351953229	1	1	1	1	1	1
PCDH8	52.0987163879699	1	1	1	1	1	83.9336271575965	27.6620327799039	43.9279389201372	1	1	1	1	1	1	1	1	1
PCDH9	12963.4616731373	10723.6535129042	13100.5298047846	17588.8676032382	21813.1382469938	25524.5314502218	5368.49285378051	16601.0595643741	3364.86608924351	4366.18958513645	8617.29519361067	6111.09002840202	11899.6528322047	9576.28356778684	23973.5193337019	87735.6645836501	22526.8928819836	16287.6875627797
PCID2	27.4936472172181	22.6798280962006	23.8360078282559	24.8583407666107	23.7451173711043	1	25.9806424013836	8.88580617910914	1	26.2143515788115	1	1	1	125.454673009862	1	1	1	1
PCMTD2	28.9257330793986	46.8930983895274	38.2950865312172	27.9513657646574	27.743563491047	17.9100181424259	23.4855852477734	14.3468689596711	41.8893124868773	36.7123513221571	1	1	1	1	1	1	118.962722525444	1
PCP4	89.9069222156553	268.705960242217	137.911913464056	734.062688799041	261.469395526212	1	536.796611620125	27.3848371149146	1	1	1	1	1	1	1	1	1	1
PCP4L1	1	1	1	1	1	1	41.2238209256772	25.0144310490948	1	92.5598267113341	37.1855748529131	39.0428061282271	1	1	1	1	1	1
PCSK1	22.6911871555021	74.5810927494988	65.2191100870124	90.0501832595712	60.9431540294496	33.2832881115643	1	1	1	1	1	1	1	1	1	1	1	1
PCSK1N	20.3530177264682	44.4780431011371	36.2529537467142	29.5147612210328	1	28.0863859286301	66.294086673955	17.083928795977	1	35.3072032063474	34.5831303804035	34.7852760265133	1	1	1	1	1	1
PCSK5	1	1	1	1	75.8748753842231	1	30.6716140672032	67.9893246215023	25.7920272271883	1	1	106.29073751052	1	1	129.925130314177	1	101.088425341253	1
PCSK6	36.2371020478	1	1	1	1	1	1	1	1	17.959996297651	30.3822321232499	42.2294293266448	1	34.9786021878666	1	536.347049122514	1	1
PCTK1	1	1	1	1	1	1	1	1	1	1	22.3048940628289	1	1	1	1	1	1	1
PCTK3	1	1	1	1	1	15.2841571345931	1	1	1	1	1	1	1	1	1	558.390384680746	1	1
PCTP	1	1	1	1	1	1	1	14.1467030604888	1	1	1	1	1	1	1	1	1	1
PCYT1A	1	17.2148747238754	16.3662784937634	18.2630892436707	1	1	1	62.493323436389	1	18.2119434544533	25.4973374838889	1	1	1	1	1	1	1
PCYT2	1	1	1	1	1	1	1	12.6079577873246	1	1	1	1	1	1	1	1	1	1
PDAP1	1	22.4905586187353	28.7874760899038	26.1003289380135	1	1	1	28.0642739195983	1	37.3180912036645	1	1	1	1	1	1	1	1
PDCD10	1	1	22.4205266849941	17.9074295550276	1	1	1	1	1	1	1	1	1	39.8770363184131	1	1	1	1
PDCD11	22.2363597052496	20.0169195712138	19.0145324463381	18.6405849353589	24.6984478649301	1	31.5953696505745	1	1	25.6582666685886	1	1	1	1	1	1	1	1
PDCD5	18.5147108504637	32.7378960935636	44.5621484803649	28.1674437774617	1	19.2954396640055	26.9802427399316	43.1466970706676	19.2030077342795	47.5654552330984	37.3979302051111	50.8546241208366	1	1	1	1	1	1
PDE11A	1	1	1	1	1	1	1	23.570063295263	1	1	1	1	1	1	1	1	1	1
PDE12	1	1	1	1	1	1	1	22.2217204993852	1	1	1	1	1	1	1	1	1	1
PDE1A	298.491321674633	126.631477499794	440.318943390417	872.742246620847	795.433982886993	1600.92498875019	58.2313381558899	218.074622962414	46.5937843798607	84.315050295265	101.176968661063	370.438523767804	269.992230212339	434.171285767769	162.76729144745	1558.84422632587	176.593578595171	404.726601640243
PDE1B	31.8590475790491	26.4310197354966	29.8615346964323	1	1	45.8445687068427	22.2935724792597	27.4218840413675	31.744867756854	20.5698634293556	1	1	1	1	1	1	1	1
PDE1C	57.8224614532146	47.605037469937	48.7221725480755	199.643566409212	105.945821686405	1	151.579986985028	90.2285313674961	58.7848562522078	93.91158374883	29.8802575788727	218.552687159075	224.720624620328	208.972491014404	50.3453969032721	1124.63223373694	169.89734993693	161.823064446644
PDE3A	1	48.5375373236541	1	1	1	1	83.9898333643879	16.133480107231	212.986073993461	1	1	1	40.3412816437019	222.157604874368	89.7949224091825	1	1	1
PDE3B	57.4192608183381	79.03320997667	80.3239563586003	148.992065717105	151.723788212124	57.0402726328399	115.892045619893	207.247458527364	127.294829157094	61.4691002337815	126.058994378637	189.630740301049	96.8812833823913	61.0736152711648	325.322455269426	1	207.363417070678	1076.0309137627
PDE4A	20.0859390475942	28.8396770626347	30.8261444341676	43.1543637564198	55.1075080025227	1	44.0872525402105	15.3291191560482	41.3429188342127	38.8610325272379	47.1847167517801	36.099243940878	1	1	1	1	1	1
PDE4B	350.236154549107	243.062963758365	156.536752803655	380.741589860979	530.413881895323	285.05476948325	719.76568473674	710.934178436791	913.542634590036	178.448221943608	178.782939932442	1023.13510374563	903.16531328633	642.487407962568	886.630370157478	7755.2149617634	2792.29464476088	1483.77268274465
PDE4C	27.3072211414058	1	1	1	1	1	1	1	1	1	1	1	1	65.9069707168334	1	1	1	1
PDE5A	1	1	1	1	1	1	1	1	1	17.8489229965552	1	1	1	285.429013022925	1	1	1	1
PDE6D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.763470089521	1
PDE8A	52.0968200630566	53.3341208716987	49.5140305572482	52.2112978889265	88.9731360709179	67.2162718084974	99.7946744013485	98.7847414650366	73.6519708099863	59.8781386263252	81.526681325375	96.2663034364186	259.194837872709	630.614834121173	116.229359973642	1692.30570675591	224.312826691583	564.972295144943
PDE9A	1	1	1	1	1	1	1	1	33.2042646031973	1	1	1	1	1	1	1	1	1
PDGFC	1	1	1	35.8847183909912	1	1	1	1	1	1	1	1	89.8112297037026	1	75.0012427333764	1	78.3955854455727	1
PDGFD	133.200430461962	1	1	1	1	1	1	1	1	331.410257742517	1	1	1	1	1	1	1	1
PDGFRA	1	1	1	1	1	1	1	1	1	17.5954778918811	1	1	1	1	1	1	174.476259954895	1
PDGFRB	1	1	1	1	1	1	1	1	1	1	1	1	157.825277915538	823.25609102706	1	1	1	1
PDHA1	22.0222236003452	32.5674072124861	36.4336232924638	27.3699657460516	1	1	27.9354930540997	42.1047190930056	1	35.440011140821	52.036534907269	48.2832346787616	1	1	1	1	1	1
PDHB	1	16.8697931771189	1	1	1	1	1	1	1	15.1846120330729	1	1	1	1	1	1	1	1
PDIA2	42.581536952492	38.9419539614092	53.0763710784124	44.9302988093205	35.8587430287268	54.2701531977493	124.501740512069	157.519394553409	115.536547689294	43.1954518547448	50.550806554619	103.675975111532	1	1	1	1	1	1
PDIA4	1	1	1	1	1	1	1	1	1	31.4259419284022	1	1	1	1	1	1	1	1
PDK3	1	25.9643137191474	18.0416989026186	22.550698560772	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PDLIM5	1	1	1	1	1	32.910459839049	1	1	1	1	1	1	96.117616362892	119.736565742105	121.608610612076	1	99.0474754934493	1
PDP1	105.43268754946	291.533063508797	286.552626901294	154.24089667211	53.3837598719357	72.1920779274629	45.5115026007754	13.4474071977623	37.8912776833411	59.3218978057927	1	44.7864298489845	1	102.192081487814	1	1	1	1
PDPR	25.2964293987009	15.2457313937499	20.5979870661698	19.0622173031941	1	1	1	1	1	29.37160465655	1	1	1	1	1	1	1	1
PDSS1	1	1	1	1	1	1	36.1096817795414	22.0198885119447	1	53.8540829425881	1	1	1	1	1	1	1	1
PDZD2	1130.52500847905	201.481069116829	52.8371986042267	199.302712198886	158.06743513346	196.472028160863	201.781904218776	115.225707312191	92.6794884297325	370.667406034064	77.823090708093	67.8926234746034	526.242951472748	2455.69441557388	130.056271274047	219.892383282963	1778.71138483105	421.289210117795
PDZD7	1	16.4555858299117	20.9720273883583	18.859246082633	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PDZRN4	32.5389490860059	48.2791722715744	99.9596244329972	378.637035843299	708.050627941032	626.055938768353	90.1627909024842	43.1492010696404	1	45.0601781106342	81.7942897792953	363.382707219829	80.6397346622961	1	72.7821481372601	1	721.226696043109	117.705364154459
PEAR1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.3637877679719	1	1	1	1
PEBP4	1	1	1	1	1	1	1	16.1665808845909	1	1	1	1	1	1	1	1	1	1
PECAM1	1	1	1	1	1	1	1	1	1	1	1	1	147.723105439038	1	1	1	1	100.489354224286
PEF1	1	22.7791579430988	26.1685465970799	18.6296375874288	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PEG10	25.5951823285357	24.303739403591	18.7436401989365	23.9570815251451	1	1	57.0354851517934	41.7083400782527	1	42.097620295631	1	47.3767135468671	1	1	1	1	1	1
PELI1	1	1	1	1	1	19.1173707869558	1	1	1	1	1	1	181.8867350112	1	1	1	90.2978915384091	220.224531856129
PELI2	1	15.8044589527248	31.5263049601677	1	1	1	43.5991720571777	23.6313930156805	26.9186054976144	28.0288213832954	1	1	42.2096174869679	1	122.98676444798	1	167.204781833049	208.661117863584
PELI3	1	22.0192574950905	16.8931302299135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PENK	1	1	1	1	1	1	1	1	1	1	1	117.910082484104	1	1	1	1	1	1
PER1	29.0355321603867	31.2525653551797	30.1521627541602	36.258807064315	1	1	1	19.5255382616722	1	20.2849007369101	1	1	255.197286199757	1	1	1	1	1
PER2	31.4753615508626	34.5071662829023	39.8948178905883	34.4966778317779	28.4882963345268	23.4827239967758	1	20.8070285589776	1	22.1359714099782	1	1	1	1	1	1	1	1
PET112L	23.1637310541846	21.3389331805822	23.7997515779975	15.8463675381466	1	1	1	13.749734547045	1	1	1	1	1	1	1	1	1	1
PEX1	22.6621268617611	17.2987368986988	15.5735976270747	18.4450082774317	1	1	31.0944897399038	20.7856087517796	1	26.4281830876073	24.7282537620577	41.3095691807179	1	1	1	1	1	1
PEX13	18.5450501305113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PEX26	18.3733247297789	26.8006506070695	22.9345458687483	15.910366670925	1	1	1	1	24.5475609871395	27.7049523398721	20.7030482603286	1	1	1	1	1	1	1
PEX3	33.230244774177	19.1013993763284	29.4658409236908	22.0861198101982	32.1872163122262	1	29.0340909445269	65.8436194366533	32.1947069150391	36.4178312870523	25.5344964952169	1	1	1	1	1	1	1
PFDN1	1	31.8928104266659	41.9294698170166	25.3904073683003	1	1	1	1	1	17.9878713096837	30.6694898920304	1	1	1	1	1	1	1
PFDN2	28.4385442539034	29.2908239477002	41.7955702835362	28.520134282534	1	1	42.8417823865085	48.6881701750413	1	56.3393007020716	1	30.5659891734308	1	1	1	1	1	1
PFDN4	1	26.8814883441507	31.2563883353994	29.1625284873045	1	27.1501074983546	1	1	1	33.8904960754505	1	1	1	1	1	1	1	1
PFKFB2	1	27.0533605154503	21.9574427242371	20.5557344536278	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PFKFB3	30.1863258353052	41.5905461645015	35.823300523028	51.5862847510073	40.2952559828052	171.085870089362	1	42.1523687839281	1	19.4029708973874	25.0192932831569	41.5201482102635	1	1	79.8224453510807	1	1	141.298456779687
PFKP	1	18.9561887063209	20.4306599247722	25.7041800285613	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PGAM1	1	1	1	1	1	1	1	1	1	17.0097551172912	1	1	1	1	1	1	1	1
PGAM1P5	1	1	1	1	1	1	1	1	1	19.8766211821594	1	1	1	1	1	1	1	1
PGAP2	1	1	1	1	1	1	21.88545744268	1	1	27.0510458041739	1	1	1	1	1	1	1	1
